Date,MS,Apple,Intel,HP
8/01/2001,24.4687,8.2813,31.9375,31.375
9/01/2001,25.9063,8.5938,32.25,31.5625
10/01/2001,26.4375,8.2813,33,31.75
11/01/2001,27.5,9,33.375,32.375
12/01/2001,26.75,8.5938,32.125,30.6875
15/01/2001,26.75,8.5938,32.125,30.6875
16/01/2001,26.2813,8.5625,31.375,30.375
17/01/2001,26.4687,8.4063,30.5,31.625
18/01/2001,27.75,9.3438,32.1875,34.6875
19/01/2001,30.5,9.75,33.5625,35.75
22/01/2001,30.0625,9.625,33.375,34.5
23/01/2001,30.2813,10.25,35.375,34.3125
24/01/2001,31.4688,10.25,36.25,35
25/01/2001,30.9063,9.9688,34.5,34.4375
26/01/2001,32,9.7813,35.875,34.4375
29/01/2001,32.25,10.8438,37.0625,37.53
30/01/2001,31.6875,10.875,37,37.8
31/01/2001,30.5313,10.8125,37,36.85
1/02/2001,31.1875,10.5625,37.8125,36.86
2/02/2001,30.4063,10.3125,35.6875,35.75
5/02/2001,30.9688,10.0938,34.6875,35.3
6/02/2001,31.2813,10.5625,35.4375,36.8
7/02/2001,32.3438,10.375,34.9375,36
8/02/2001,31.125,10.375,34.625,34.84
9/02/2001,29.5625,9.5625,33.5,33.5
12/02/2001,29.375,9.8438,34.5625,32.6
13/02/2001,29.0938,9.5625,32.4375,33.2
14/02/2001,29.1875,9.75,34.125,34.39
15/02/2001,29.4063,10.0313,35.8125,36.35
16/02/2001,28.6563,9.5,34.375,33.13
19/02/2001,28.6563,9.5,34.375,33.13
20/02/2001,27.9375,9.1563,31.4375,30.5
21/02/2001,28.125,9.4375,30.75,30.01
22/02/2001,27.5938,9.4063,30,29.77
23/02/2001,28.375,9.4063,29.9375,30
26/02/2001,29.7813,9.75,29.5,30
27/02/2001,29.6875,9.6875,29,28.6
28/02/2001,29.5,9.125,28.5625,28.85
1/03/2001,29.6797,9.375,29.125,29
2/03/2001,28.3438,9.625,29.3125,29.52
5/03/2001,28.7188,10.1875,30.375,30.38
6/03/2001,29.7188,10.75,31.5,32.15
7/03/2001,30.3438,10.625,32.9375,32.35
8/03/2001,29.625,10.4063,33.25,31.67
9/03/2001,28.3438,10.125,29.4375,30.25
12/03/2001,25.9688,9.3125,27.75,29.88
13/03/2001,27.0938,9.7813,29.375,31.6
14/03/2001,27,10.2188,29.0625,30.95
15/03/2001,26.8438,9.8438,28.5,30.7
16/03/2001,27.2813,9.8125,27.875,28.1
19/03/2001,27.1562,10.2813,27.0625,30.5
20/03/2001,26.3438,9.8438,24.625,29.31
21/03/2001,25.0313,10.0625,25.5625,29.23
22/03/2001,27,10.8125,28.6875,30.89
23/03/2001,28.2813,11.5,28.8125,31.17
26/03/2001,28.0313,10.89,28.3125,31.65
27/03/2001,29.125,11.435,29.375,32.28
28/03/2001,27.7813,11.085,26.9375,30.32
29/03/2001,27.6875,11.265,26.5625,30.64
30/03/2001,27.3438,11.035,26.3125,31.27
2/04/2001,27.9062,10.795,25.7969,28.92
3/04/2001,26.6875,10.12,25,27.41
4/04/2001,25.9688,9.75,22.625,27.45
5/04/2001,28.375,10.435,25.625,30.77
6/04/2001,28.0938,10.295,23.625,28.75
9/04/2001,28.575,10.27,23.2,28.5
10/04/2001,29.84,11.02,24.77,29.83
11/04/2001,30.02,10.9,27.52,30.25
4/12/2001,31.09,11.21,28.12,30.62
13/04/2001,31.09,11.21,28.12,30.62
16/04/2001,30.395,10.72,26.3,29.99
17/04/2001,30.74,10.2,26.04,29.25
18/04/2001,32.715,11.395,31.28,31.9
19/04/2001,34.02,12.86,32.49,32.5
20/04/2001,34.5,12.52,32.43,31.7
23/04/2001,34.125,12.125,30.32,30.96
24/04/2001,33.775,12.015,29.14,29.42
25/04/2001,34.845,12.36,29.03,29.2
26/04/2001,34.565,12.345,28.64,27.95
27/04/2001,33.56,13.1,30.18,28.39
30/04/2001,33.875,12.745,30.91,28.43
1/05/2001,35.085,12.965,31.18,28.45
2/05/2001,34.88,13.295,31.94,28.65
3/05/2001,34.265,12.48,30.4002,27.57
4/05/2001,35.375,12.875,30.88,27.74
7/05/2001,35.69,12.48,31.16,27.67
8/05/2001,36.03,12.285,31.48,27.33
9/05/2001,35.2,11.99,29.93,27
10/05/2001,35,11.5,29.01,26.58
5/11/2001,34.7,11.425,27.94,26.19
14/05/2001,34.36,11.645,27.41,25.9
15/05/2001,34.135,11.59,27.2,25.4
16/05/2001,34.58,12.0501,28.36,26.74
17/05/2001,34.0849,11.775,28.6,30.9
18/05/2001,34.045,11.765,28.76,29.85
21/05/2001,34.395,11.78,29.9,30.75
22/05/2001,35.155,11.75,29.53,30.8
23/05/2001,34.85,11.615,28.8,29.58
24/05/2001,35.86,11.6,29.21,30.09
25/05/2001,35.455,11.38,29.1,30.05
28/05/2001,35.455,11.38,29.1,30.05
29/05/2001,35.17,10.735,27.85,30.21
30/05/2001,34.595,9.89,26.6,28.83
31/05/2001,34.59,9.975,27.01,29.32
1/06/2001,35.17,10.445,28.74,29.25
4/06/2001,35.39,10.33,28.5,29.6
5/06/2001,36.3,10.47,29.73,30.05
6/06/2001,36.18,10.365,29.82,28.71
7/06/2001,36.84,10.83,31.14,29.25
8/06/2001,36.595,10.66,30.67,28.54
11/06/2001,36.06,10.02,30.33,27.8
12/06/2001,36.04,10.155,30.13,28.3
13/06/2001,35.345,10.235,29.06,27.9
14/06/2001,34.45,9.94,27.61,26.8
15/06/2001,34.01,10.22,27.68,27
18/06/2001,33.44,10.165,27.55,26.71
19/06/2001,33.66,10.095,26.67,26
20/06/2001,34.705,10.835,27.49,26.93
21/06/2001,34.92,11.245,27.27,26.65
22/06/2001,34.415,11.13,27.51,26.37
25/06/2001,34.425,11.995,28.58,26.86
26/06/2001,35.07,11.875,28.97,26.51
27/06/2001,35.57,11.67,28.65,26.45
28/06/2001,36.37,11.77,29.64,27.25
29/06/2001,36.5,11.625,29.25,28.6
2/07/2001,35.3,11.95,30.06,28.7
3/07/2001,35.235,11.92,30.46,28.4
4/07/2001,35.235,11.92,30.46,28.4
5/07/2001,34.255,11.595,29.84,27.63
6/07/2001,33.03,11.015,28.43,26.43
9/07/2001,32.845,11.35,28.9,26.7
10/07/2001,32.24,10.57,27.79,25.45
11/07/2001,33.25,11.27,28.06,25.79
7/12/2001,35.8,12.18,30.1,27.02
13/07/2001,35.67,12.425,30.19,27.98
16/07/2001,35.59,11.98,29.13,26.4
17/07/2001,35.91,12.55,29.9,26.4
18/07/2001,35.285,10.395,28.89,26.24
19/07/2001,36.285,9.98,29.96,26.51
20/07/2001,34.59,9.99,29.93,26.42
23/07/2001,33.545,9.77,29,26.2
24/07/2001,33.16,9.545,28.88,25.75
25/07/2001,33.74,9.235,29.42,25.68
26/07/2001,33.295,9.295,29.78,24
27/07/2001,32.735,9.48,29.22,24.36
30/07/2001,32.9,9.465,29.04,24.21
31/07/2001,33.095,9.395,29.81,24.66
1/08/2001,33.235,9.53,30.75,25.51
2/08/2001,33.725,9.91,32.11,25.91
3/08/2001,33.445,9.75,31.68,25.29
6/08/2001,33.065,9.565,30.28,25.23
7/08/2001,33.175,9.625,30.62,25.12
8/08/2001,32.43,9.45,29.61,24.75
9/08/2001,32.505,9.525,29.65,24.7
10/08/2001,32.76,9.51,29.95,25.1
13/08/2001,32.915,9.545,30.56,24.87
14/08/2001,32.345,9.365,30.35,24.86
15/08/2001,31.6,9.22,29.78,24.1
16/08/2001,32.31,9.325,30.16,24.13
17/08/2001,30.94,9.035,28.07,24.05
20/08/2001,31.35,9.06,28.2,24.74
21/08/2001,30.39,8.96,27.07,24.7
22/08/2001,30.33,9.105,27.96,24.5
23/08/2001,29.56,8.905,27.67,24.01
24/08/2001,31.025,9.285,29.08,25.13
27/08/2001,31.155,9.46,29.15,25.02
28/08/2001,30.37,9.2,28.51,24.61
29/08/2001,30.125,8.915,28.1,23.95
30/08/2001,28.47,8.915,27.13,23.4
31/08/2001,28.525,9.275,27.96,23.21
3/09/2001,28.525,9.275,27.96,23.21
4/09/2001,28.05,9.125,26.85,18.87
5/09/2001,28.87,9.275,27.47,18.21
6/09/2001,28.01,8.86,26.1,17.7
7/09/2001,27.7,8.64,25.89,18.08
10/09/2001,28.79,8.685,26.07,17.89
11/09/2001,28.79,8.685,26.07,17.89
12/09/2001,28.79,8.685,26.07,17.89
13/09/2001,28.79,8.685,26.07,17.89
14/09/2001,28.79,8.685,26.07,17.89
17/09/2001,26.455,8.495,23.59,16.02
18/09/2001,27.16,8.14,23.47,16.2
19/09/2001,26.935,8.51,22.28,15.4
20/09/2001,25.38,7.84,20.67,14.5
21/09/2001,24.855,7.865,19.3,14.96
24/09/2001,26.005,8.225,21.31,16.1
25/09/2001,25.65,7.77,21.68,16.01
26/09/2001,25.135,7.575,20.9,16
27/09/2001,24.98,7.755,20.55,16.2
28/09/2001,25.585,7.755,20.44,16.05
1/10/2001,25.895,7.77,20.01,15.6
2/10/2001,26.525,7.525,19.54,15.25
3/10/2001,28.115,7.49,21.23,16
4/10/2001,28.22,7.94,21.55,16
5/10/2001,28.86,8.07,21.96,16.45
8/10/2001,29.02,8.1,22.24,16.95
9/10/2001,27.28,8,21.45,16.72
10/10/2001,27.755,8.41,23.06,17
11/10/2001,28.16,8.87,24.51,18.1
10/12/2001,28.19,9.005,25.02,18.35
15/10/2001,29.03,8.995,24.38,18.12
16/10/2001,29.225,9.005,24.96,18.5
17/10/2001,28.015,8.495,24.57,18.01
18/10/2001,28.375,9,24.05,17.6
19/10/2001,28.95,9.15,24.15,18.29
22/10/2001,30.08,9.51,25.3,18.3
23/10/2001,30.215,9.07,25,17.92
24/10/2001,30.66,9.475,25.48,18.02
25/10/2001,31.28,9.595,26.1,18.14
26/10/2001,31.1,9.335,25.86,17.85
29/10/2001,29.82,8.815,24.18,17.4
30/10/2001,29.44,8.8,23.54,16.97
31/10/2001,29.075,8.78,24.42,16.83
1/11/2001,30.92,9.295,25.94,17.3
2/11/2001,30.7,9.285,26.3,16.92
5/11/2001,31.635,9.535,26.96,16.89
6/11/2001,32.39,9.785,28.25,19.81
7/11/2001,32.125,9.795,28.29,19.18
8/11/2001,32.21,9.355,28.28,18.35
9/11/2001,32.605,9.355,27.88,18.99
12/11/2001,32.895,9.375,28.38,19.3
13/11/2001,33.95,9.685,30.05,20.23
14/11/2001,32.975,9.805,31.32,22.08
15/11/2001,33.06,9.725,30.78,22.09
16/11/2001,32.875,9.485,30.63,21.5
19/11/2001,33.27,10,30.99,21.55
20/11/2001,32.7,9.765,29.95,20.95
21/11/2001,32.025,9.84,30.81,20.52
22/11/2001,32.025,9.84,30.81,20.52
23/11/2001,32.36,9.92,31.06,20.94
26/11/2001,32.57,10.685,31.87,21.13
27/11/2001,31.87,10.5,32.31,20.3
28/11/2001,31.4,10.265,31.76,20.17
29/11/2001,32.42,10.21,32.32,21.4
30/11/2001,32.105,10.65,32.66,21.99
3/12/2001,32.385,10.525,32.04,21.49
4/12/2001,33,11.2,32.86,22.5
5/12/2001,34.05,11.88,34.61,23.32
6/12/2001,34.325,11.39,34.16,23.33
7/12/2001,33.915,11.27,33.24,23.52
10/12/2001,33.53,11.27,32.95,23
11/12/2001,33.66,10.89,33.19,21.99
12/12/2001,33.975,10.745,34.08,21.81
13/12/2001,33.135,10.5,32.57,21.07
14/12/2001,33.72,10.195,33.27,21
17/12/2001,34.49,10.31,33.97,20.76
18/12/2001,34.635,10.505,33.81,20.5
19/12/2001,34.745,10.81,33.05,20.7
20/12/2001,33.38,10.335,31.98,20.7
21/12/2001,33.77,10.5,32.41,21
24/12/2001,33.635,10.68,32.02,20.77
25/12/2001,33.635,10.68,32.02,20.77
26/12/2001,33.84,10.745,32.29,20.9
27/12/2001,33.925,11.035,32.67,20.8
28/12/2001,33.935,11.215,32.24,20.82
31/12/2001,33.125,10.95,31.45,20.54
1/01/2002,33.125,10.95,31.45,20.54
2/01/2002,33.52,11.65,33,21.65
3/01/2002,34.615,11.79,35.52,22.96
4/01/2002,34.45,11.845,35.79,23.16
7/01/2002,34.28,11.45,35.27,23.02
8/01/2002,34.69,11.305,35.58,22.78
9/01/2002,34.355,10.825,35.36,23.46
10/01/2002,34.64,10.615,34.65,23.33
1/11/2002,34.305,10.525,34.55,22.88
14/01/2002,34.235,10.575,34.84,22.52
15/01/2002,34.775,10.85,34.68,23.08
16/01/2002,33.935,10.39,33.71,22.42
17/01/2002,34.93,11.24,34.53,23.53
18/01/2002,33.05,11.085,33.48,22.61
21/01/2002,33.05,11.085,33.48,22.61
22/01/2002,32.23,10.91,31.7,21.81
23/01/2002,31.87,11.51,32.45,22.16
24/01/2002,32.3,11.605,33.2,22.63
25/01/2002,31.9,11.625,33.68,22.47
28/01/2002,31.91,11.635,33.92,22.07
29/01/2002,31.16,11.535,32.68,20.94
30/01/2002,31.425,12.045,33.86,21.96
31/01/2002,31.855,12.36,35.04,22.11
1/02/2002,31.33,12.205,34.67,22
4/02/2002,30.56,12.675,33.98,22.04
5/02/2002,30.575,12.725,33.8,21.39
6/02/2002,30.2,12.335,32.92,20.85
7/02/2002,29.9,12.15,32.31,20.8
8/02/2002,30.325,12.015,32.52,20.4
11/02/2002,30.565,12.49,33.57,20.85
12/02/2002,30.07,12.355,32.97,20.77
13/02/2002,30.91,12.505,33.38,20.98
14/02/2002,30.84,12.3,33.34,20.88
15/02/2002,30.115,11.95,32.29,20.36
18/02/2002,30.115,11.95,32.29,20.36
19/02/2002,29.465,11.31,31.34,19.76
20/02/2002,29.95,11.565,31.44,19.82
21/02/2002,29.025,10.75,29.48,19.46
22/02/2002,28.995,11.37,29.53,19.29
25/02/2002,29.54,11.905,31.02,19.98
26/02/2002,29.275,11.835,30.02,20.01
27/02/2002,29.195,10.98,29.89,20.03
28/02/2002,29.17,10.85,28.55,20.12
1/03/2002,30.685,11.725,30.98,20.21
4/03/2002,31.65,12.145,31.85,20.55
5/03/2002,31.54,11.765,32.7,20.6
6/03/2002,31.815,12.035,32.96,20.18
7/03/2002,31.36,12.19,32.98,20
8/03/2002,31.975,12.33,34.17,20.59
11/03/2002,32.17,12.53,33.42,20.98
12/03/2002,31.27,12.36,32.99,20.56
13/03/2002,31.05,12.245,31.34,20.11
14/03/2002,30.61,12.215,30.97,19.4
15/03/2002,31.245,12.475,31.74,19.05
18/03/2002,31.07,12.37,31.62,19.25
19/03/2002,31.115,12.425,31.72,18.8
20/03/2002,30.05,12.46,30.53,18.2
21/03/2002,30.68,12.135,31.4,18.5
22/03/2002,30.225,12.045,30.59,18.15
25/03/2002,29.615,11.675,30,18.12
26/03/2002,29.54,11.73,30.77,18.08
27/03/2002,29.72,11.735,30.41,17.77
28/03/2002,30.155,11.835,30.41,17.94
29/03/2002,30.155,11.835,30.41,17.94
1/04/2002,30.19,12.23,31.17,17.9
2/04/2002,28.65,12.035,30.03,17.45
3/04/2002,28.165,11.875,29.87,17.37
4/04/2002,28.225,12.45,30.59,17.25
5/04/2002,27.935,12.37,30.05,16.99
8/04/2002,28.61,12.28,29.93,17.12
9/04/2002,27.435,12.05,28.46,17.41
10/04/2002,28.15,12.33,29.26,17.72
11/04/2002,27.395,12.43,28.94,17.9
12/04/2002,27.965,12.53,28.39,17.8
15/04/2002,27.845,12.5,28.11,17.88
16/04/2002,28.905,12.87,29.51,18.6
17/04/2002,28.315,13.055,30.64,18.65
18/04/2002,28.185,12.705,30.45,18.2
19/04/2002,28.6,12.49,30.1,18.69
22/04/2002,27.795,12.265,30.06,18.27
23/04/2002,26.995,12.125,29.54,18.04
24/04/2002,26.51,11.885,28.91,17.21
25/04/2002,26.865,12.06,29.09,17.38
26/04/2002,25.75,11.505,28.12,16.96
29/04/2002,26.12,11.98,28.04,16.97
30/04/2002,26.13,12.135,28.61,17.1
1/05/2002,26.375,11.99,28.63,16.86
2/05/2002,25.605,11.845,27.87,17.09
3/05/2002,24.78,11.755,26.56,17.44
6/05/2002,24.31,11.325,25.78,18.22
7/05/2002,24.735,11.235,26.15,18.41
8/05/2002,27.485,12.185,28.98,20
9/05/2002,26.06,12.095,28.24,20.01
10/05/2002,25.025,11.66,27.01,19.26
13/05/2002,26.345,11.97,28.52,19.98
14/05/2002,27.44,12.805,30.15,20.5
15/05/2002,27.375,12.64,30.24,19.35
16/05/2002,27.87,12.605,30.77,19.6
17/05/2002,28.015,12.505,31.2,19.68
20/05/2002,27.005,12.37,30.19,19.49
21/05/2002,26.095,11.73,29.07,19
22/05/2002,26.845,12.16,29.59,19.24
23/05/2002,27.41,12.59,29.39,19.3
24/05/2002,26.63,12.075,28.66,18.69
27/05/2002,26.63,12.075,28.66,18.69
28/05/2002,26.16,11.99,28.35,18.7
29/05/2002,26.025,11.99,27.27,18.57
30/05/2002,26.32,12.1,27.42,19.2
31/05/2002,25.455,11.65,27.62,19.09
3/06/2002,24.71,11.455,26.62,18.85
4/06/2002,24.99,11.39,27.5,18.97
5/06/2002,25.83,11.36,28.18,18.79
6/06/2002,25.95,11.08,27,18.35
7/06/2002,25.99,10.7,22,18.69
10/06/2002,26.41,10.74,21.07,18.29
11/06/2002,26.285,10.23,20.22,18.35
12/06/2002,27.77,10.045,21.58,17.96
13/06/2002,27.11,9.77,21.11,17.5
14/06/2002,27.625,10.05,21.28,17.35
17/06/2002,27.84,10.27,22.56,17.74
18/06/2002,27.995,10.075,22.02,17.87
19/06/2002,27.18,8.56,20.09,16.95
20/06/2002,27.05,8.555,19.24,16.65
21/06/2002,26.14,8.425,18.73,16.46
24/06/2002,27.08,8.635,19.33,15.9
25/06/2002,26.475,8.57,18.32,14.99
26/06/2002,27.065,8.275,18.61,14.82
27/06/2002,27.46,8.53,18.65,15.18
28/06/2002,27.35,8.86,18.27,15.28
1/07/2002,26.33,8.53,17.54,15.1
2/07/2002,25.72,8.47,16.57,14.62
3/07/2002,26.235,8.775,17.75,15.22
4/07/2002,26.235,8.775,17.75,15.22
5/07/2002,27.425,9.37,19.54,16.3
8/07/2002,26.46,9.005,18.5,16.02
9/07/2002,26.605,8.765,17.96,15.82
10/07/2002,26.12,8.66,16.81,15.25
11/07/2002,26.455,9.15,18.25,15.23
12/07/2002,25.93,8.75,17.99,15.27
15/07/2002,25.9,9.115,19.12,15
16/07/2002,25.625,8.93,18.36,14.26
17/07/2002,26,7.815,19.44,13.57
18/07/2002,25.555,7.495,19.19,13.35
19/07/2002,24.78,7.48,18.65,12.8
22/07/2002,23.155,7.46,18.26,12
23/07/2002,21.505,7.235,17.81,11.52
24/07/2002,23.115,7.6,18.7,12
25/07/2002,21.415,7.18,17.48,11.8
26/07/2002,22.675,7.17,17.81,11.66
29/07/2002,24.125,7.51,18.89,12.98
30/07/2002,24.05,7.715,18.97,13.86
31/07/2002,23.99,7.63,18.79,14.15
1/08/2002,22.875,7.4,17.56,13.69
2/08/2002,22.205,7.225,16.71,12.8
5/08/2002,21.995,6.995,15.88,12.1
6/08/2002,22.835,7.37,17.13,12.65
7/08/2002,23.545,7.516,17.72,12.92
8/08/2002,24.455,7.65,18.38,13.55
9/08/2002,24.06,7.5,17.86,13.41
12/08/2002,24.235,7.495,17.53,13.31
13/08/2002,23.525,7.295,16.7,13.22
14/08/2002,24.855,7.585,18.29,14.63
15/08/2002,24.885,7.805,18.61,15
16/08/2002,25,7.905,18.75,15.06
19/08/2002,26,7.99,19.46,15
20/08/2002,25.52,7.955,18.97,14.51
21/08/2002,26.14,8.06,19.59,14.7
22/08/2002,26.615,7.985,19.15,15.3
23/08/2002,26.11,7.865,17.96,14.7
26/08/2002,26.05,7.765,18.13,14.85
27/08/2002,25.42,7.425,17.18,14.21
28/08/2002,24.69,7.35,16.84,14.27
29/08/2002,25.29,7.35,17.14,13.83
30/08/2002,24.54,7.375,16.67,13.43
2/09/2002,24.54,7.375,16.67,13.43
3/09/2002,23.51,7.025,15.86,12.55
4/09/2002,24.105,7.24,16.11,13.08
5/09/2002,22.955,7.09,15.11,12.85
6/09/2002,23.91,7.19,16.22,13.5
9/09/2002,24.35,7.185,16.08,13.5
10/09/2002,24.895,7.165,16.47,14.16
11/09/2002,24.29,7.145,16.62,14.36
9/12/2002,23.575,7.07,15.7,13.6
13/09/2002,23.955,7.085,16.03,13.5
16/09/2002,23.89,7.25,15.7,13.65
17/09/2002,23.645,7.4,15.57,13.35
18/09/2002,23.875,7.51,15.28,13.39
19/09/2002,23.6,7.29,14.98,12.85
20/09/2002,23.73,7.435,14.9,12.94
23/09/2002,22.615,7.425,14.132,12.88
24/09/2002,22.82,7.32,14.34,12.29
25/09/2002,23.255,7.465,15.2,12.84
26/09/2002,23.1,7.35,15.15,12.07
27/09/2002,22.625,7.36,14.62,12.03
30/09/2002,21.87,7.25,13.89,11.67
1/10/2002,23.115,7.255,14.67,12.43
2/10/2002,22.805,7.085,14.3,11.9
3/10/2002,22.355,7.15,13.84,11.97
4/10/2002,21.885,7.015,13.71,11.45
7/10/2002,22.025,6.885,13.82,11.55
8/10/2002,22.495,6.844,13.22,11.54
9/10/2002,21.995,6.7995,13.46,11.16
10/10/2002,23.19,7.0595,14.18,11.81
11/10/2002,24.435,7.255,15.22,12.02
14/10/2002,24.645,7.385,15.1,12.22
15/10/2002,26.145,7.58,16.52,13.5
16/10/2002,25.205,7.28,13.54,12.94
17/10/2002,25.3855,7.055,14.23,13
18/10/2002,26.575,7.17,14.46,13.09
21/10/2002,26.255,7.28,15.45,13.98
22/10/2002,25.835,7.35,15.12,13.88
23/10/2002,26.6,7.44,16.16,14.39
24/10/2002,25.615,7.345,15.63,13.8
25/10/2002,26.34,7.71,16.59,14.62
28/10/2002,25.975,7.805,16.81,15.27
29/10/2002,26.035,7.72,16.4,15
30/10/2002,26.555,7.99,16.99,15.65
31/10/2002,26.735,8.035,17.3,15.8
1/11/2002,26.5,8.18,18.3,16.31
4/11/2002,28.05,8.445,18.77,17.7
5/11/2002,28.34,8.45,18.35,17.14
6/11/2002,28.515,8.61,19.15,17.51
7/11/2002,28.005,8,18.44,16.72
8/11/2002,27.55,7.92,18.15,16.68
11/11/2002,26.93,7.58,17.34,14.85
12/11/2002,27.255,7.82,17.79,15.5
13/11/2002,27.68,7.795,18.12,16.11
14/11/2002,28.495,8.15,19.21,16.9
15/11/2002,28.345,7.975,18.8,16.9
18/11/2002,27.925,7.825,18.55,16.86
19/11/2002,27.415,7.635,18.15,16.55
20/11/2002,28.31,7.765,19.15,16.85
21/11/2002,28.92,8.175,20.21,18.99
22/11/2002,29.11,8.005,20.05,19.15
25/11/2002,29.115,7.985,20.48,19.29
26/11/2002,28.45,7.705,20.2,18.75
27/11/2002,29.04,7.86,20.9,19.59
28/11/2002,29.04,7.86,20.9,19.59
29/11/2002,28.84,7.75,20.88,19.48
2/12/2002,28.845,7.59,21.05,19.83
3/12/2002,28.355,7.58,20.31,19.23
4/12/2002,28.27,7.485,19.74,18.37
5/12/2002,27.67,7.315,18.96,18.26
6/12/2002,27.735,7.475,18.71,18.83
9/12/2002,26.765,7.375,17.68,18.03
10/12/2002,27.005,7.64,18.13,18.68
11/12/2002,27.33,7.745,18.16,18.23
12/12/2002,27.085,7.595,18.19,18.76
13/12/2002,26.25,7.395,17.58,18.58
16/12/2002,27.24,7.425,18.22,18.95
17/12/2002,27.18,7.54,17.89,18.99
18/12/2002,26.765,7.285,17.13,18.85
19/12/2002,26.555,7.1,17,18.95
20/12/2002,26.52,7.07,17.01,18.91
23/12/2002,27,7.245,17.21,18.68
24/12/2002,26.9105,7.18,16.78,18.42
25/12/2002,26.9105,7.18,16.78,18.42
26/12/2002,26.695,7.2,16.69,18.29
27/12/2002,26.485,7.03,16.4,17.94
30/12/2002,26.375,7.035,15.76,17.44
31/12/2002,25.85,7.165,15.57,17.36
1/01/2003,25.85,7.165,15.57,17.36
2/01/2003,26.86,7.4,16.69,18.2
3/01/2003,26.895,7.45,16.54,18.57
6/01/2003,27.385,7.45,17.18,19.65
7/01/2003,27.9,7.425,17.36,19.95
8/01/2003,27.12,7.275,16.68,19.5
9/01/2003,27.905,7.34,17.06,20.48
10/01/2003,27.96,7.36,17.42,20.85
13/01/2003,28.195,7.315,17.38,20.36
14/01/2003,28.485,7.305,17.79,20.6
15/01/2003,28.135,7.215,17.35,20.25
16/01/2003,27.675,7.31,17.2,19.99
17/01/2003,25.73,7.05,16.34,19.23
20/01/2003,25.73,7.05,16.34,19.23
21/01/2003,25.665,7.01,16.29,18.93
22/01/2003,25.5,6.94,16.25,18.95
23/01/2003,26.14,7.085,16.67,19.6
24/01/2003,24.925,6.9,15.85,18.75
27/01/2003,24.585,7.065,15.88,18.37
28/01/2003,24.41,7.29,16.03,18.78
29/01/2003,24.955,7.465,16.66,19.29
30/01/2003,24.12,7.16,15.79,18.2
31/01/2003,23.73,7.18,15.7,17.41
3/02/2003,24.28,7.33,15.77,17.48
4/02/2003,23.66,7.3,15.64,17.5
5/02/2003,23.48,7.225,15.58,17.11
6/02/2003,23.71,7.215,15.38,17.03
7/02/2003,23.29,7.075,15.05,16.48
10/02/2003,23.69,7.175,15.27,16.64
11/02/2003,23.22,7.175,15.34,16.85
12/02/2003,23.22,7.195,15.15,16.62
13/02/2003,23.495,7.27,15.53,16.95
14/02/2003,24.15,7.335,16.15,17.79
17/02/2003,24.15,7.335,16.15,17.79
18/02/2003,24.96,7.635,16.71,18.44
19/02/2003,24.53,7.425,16.8,17.81
20/02/2003,24.15,7.385,17.02,17.87
21/02/2003,24.61,7.5,16.78,18.17
24/02/2003,24.07,7.37,16.54,17.75
25/02/2003,24.19,7.51,16.73,18.18
26/02/2003,23.6,7.25,16.24,15.37
27/02/2003,23.58,7.43,16.7,15.54
28/02/2003,23.7,7.505,17.26,15.85
3/03/2003,23.54,7.325,16.66,15.86
4/03/2003,23.07,7.28,16.62,15.54
5/03/2003,23.44,7.31,16.98,15.56
6/03/2003,23.27,7.28,16.7,15.55
7/03/2003,23.56,7.265,16.01,15.8
10/03/2003,22.95,7.185,15.9,15.49
11/03/2003,22.79,7.115,15.85,15.41
12/03/2003,23.39,7.11,16.2,15.57
13/03/2003,24.67,7.36,17.35,15
14/03/2003,24.86,7.39,17.17,15.66
17/03/2003,25.93,7.505,18.06,16.4
18/03/2003,26.04,7.5,18.25,16.74
19/03/2003,26.32,7.475,17.98,16.96
20/03/2003,26.25,7.455,18.27,17.17
21/03/2003,26.57,7.5,18.9,17.51
24/03/2003,25.29,7.185,17.83,16.55
25/03/2003,25.49,7.275,18.04,16.51
26/03/2003,25.25,7.205,17.89,16.58
27/03/2003,25.04,7.245,17.58,16.44
28/03/2003,24.67,7.285,17.22,16.25
31/03/2003,24.21,7.07,16.28,15.55
1/04/2003,24.35,7.08,16.42,15.62
2/04/2003,25.72,7.3,17.52,15.99
3/04/2003,25.73,7.23,17.57,16.36
4/04/2003,25.09,7.205,17.05,16.31
7/04/2003,25.171,7.245,17.35,16.21
8/04/2003,25.58,7.225,17.1,15.75
9/04/2003,24.57,7.095,16.68,15.36
10/04/2003,24.59,7.185,16.88,15.57
4/11/2003,24.2,6.6,16.76,15.3
14/04/2003,24.75,6.79,17.16,15.89
15/04/2003,24.61,6.695,17.13,15.57
16/04/2003,24.91,6.62,18.16,15.59
17/04/2003,25.5,6.56,18.66,15.3
18/04/2003,25.5,6.56,18.66,15.3
21/04/2003,25.21,6.57,18.65,15.4
22/04/2003,25.74,6.755,19,15.83
23/04/2003,25.72,6.79,19.48,16.07
24/04/2003,25.49,6.72,18.95,15.8
25/04/2003,25.21,6.675,18.28,15.85
28/04/2003,25.74,6.93,18.75,16.11
29/04/2003,25.809,7.03,18.92,16.5
30/04/2003,25.56,7.11,18.37,16.3
1/05/2003,25.71,7.18,18.55,16.5
2/05/2003,26.13,7.225,19.05,16.65
5/05/2003,25.86,8.045,19.02,16.8
6/05/2003,26.38,8.75,19.54,17.33
